19715,36,3,0,0,1,16,0,50,0
27060,48,11,0,10.64,1,18,1,28,1
41473,31,4,0,17.82,1,39,0,29.7,0
22874,54,1,1,6.01,1,34,1,24.05,0
40604,33,1,1,6.63,1,46,1,-26.5,0
21133,118,5,1,15.6,1,6,1,39,0
21388,36,3,0,0,1,5,0,20,0
17821,36,3,0,0,1,15,0,21,0
30565,56,3,0,0,1,89,0,93,0
53966,59,6,0,10.5,0,15,1,30,0
33412,43,1,1,4.25,1,10,1,17,1
39603,36,3,0,0,1,82,0,57,1
29173,36,3,0,0,1,11,0,17,0
51324,39,2,1,9.1,1,7,1,0,0
47635,44,3,0,0,1,11,0,23,0
46941,26,1,1,4.63,1,3,1,18.5,0
55576,43,1,1,59.88,1,367,2,239.5,1
9707,53,4,0,29.7,1,109,0,0,0
17539,70,12,0,9.57,0,54,1,29,0
52228,36,3,0,0,1,74,0,25,0
21325,36,3,0,0,1,30,0,12,0
49840,36,3,0,0,1,1,0,19,0
32790,34,3,0,0,1,34,0,19,1
19095,36,3,0,0,1,12,0,10,0
7484,27,1,1,17.39,1,30,2,69.55,0
20248,36,3,0,0,1,4,0,15,0
50149,36,3,0,0,1,2,0,20,0
47957,44,2,1,6.3,1,17,2,18,0
30017,44,1,1,63.21,1,364,2,252.85,1
6272,71,3,0,0,1,13,0,28,0
13813,36,3,0,0,1,14,0,100,1
58666,50,3,0,0,1,86,0,10,0
45760,66,3,0,0,1,23,0,29,0
51353,31,4,0,23.76,1,39,0,39.6,0
61239,37,1,1,7.38,1,14,2,29.5,1
32403,50,1,1,4.63,1,12,2,18.5,0
62081,35,3,0,0,1,54,0,30,0
53438,36,3,0,0,1,49,0,102,0
39509,29,4,0,35.64,1,18,0,59.4,0
35088,46,4,0,23.76,1,137,0,39.6,0
37559,48,11,0,60.04,1,27,2,158,0
1306,30,3,0,0,1,273,0,72,0
25874,43,1,1,63.21,1,376,1,252.85,1
48960,51,2,1,10.5,1,7,2,30,0
2436,36,3,0,0,1,56,0,24,0
29957,36,3,0,0,1,118,0,20,0
47573,52,1,1,5,1,14,1,20,0
57493,19,2,1,14,1,18,2,40,0
32845,25,1,1,11.75,1,36,1,47,0
41807,28,8,1,6,1,6,2,0,0
48172,33,2,1,7.7,1,6,2,22,0
38499,36,1,1,63.21,1,364,1,252.85,0
48841,16,1,1,54,1,373,1,216,1
37663,36,3,0,0,1,83,0,22,0
4356,36,3,0,0,1,40,0,26,0
1037,48,7,1,0.77,1,48,0,2.76,0
51589,36,3,0,0,1,2,0,20,0
54686,42,10,0,18.85,1,17,1,29,0
9359,36,3,0,0,1,91,0,49,0
50960,34,1,1,64.8,1,370,1,259.2,0
37847,36,3,0,0,1,56,0,14,0
18058,36,3,0,0,1,5,0,35,0
44293,36,3,0,0,1,27,0,32,0
59208,26,4,0,41.58,1,45,0,69.3,0
60735,26,10,0,132.99,1,368,1,204.6,1
41167,44,3,0,0,1,12,0,10,0
36291,35,1,1,8.38,1,18,2,33.5,0
3923,25,1,1,38.5,1,33,1,154,0
7629,36,3,0,0,1,42,0,22,0
60284,26,4,0,23.76,1,184,0,39.6,0
8930,29,1,1,5.75,1,58,2,23,0
25425,39,3,0,0,1,3,0,20,1
30574,36,3,0,0,1,17,0,60,1
15551,28,3,0,0,1,20,0,40,1
48566,36,3,0,0,1,27,0,16,0
17708,36,3,0,0,1,20,0,10,0
27687,36,3,0,0,1,90,0,66,0
16647,36,3,0,0,1,3,0,20,0
52893,36,3,0,0,1,21,0,54,0
54447,36,3,0,0,1,77,0,24,0
44757,25,1,1,64.8,1,366,1,259.2,1
29158,51,3,0,0,1,18,0,10,0
58960,41,1,1,15,1,59,2,60,1
46387,36,3,0,0,1,13,0,20,0
37704,48,11,0,41.42,1,56,1,109,0
32657,36,3,0,0,1,3,0,79,0
51212,36,3,0,0,1,66,0,30,0
53045,36,3,0,0,1,26,0,11,0
4124,36,3,0,0,1,255,0,46,0
52676,30,3,0,0,1,22,0,20,0
28595,62,1,1,63.21,1,365,2,252.85,1
37067,36,3,0,0,1,67,0,21,0
29828,23,1,1,4.25,1,13,2,17,0
17359,36,3,0,0,1,12,0,29,0
17883,36,3,0,0,1,14,0,28,0
32267,36,3,0,0,1,16,0,0,0
27939,36,3,0,0,1,80,0,28,0
55715,16,1,1,15,1,15,2,60,1
16729,36,3,0,0,1,9,0,12,0
26103,36,3,0,0,1,11,0,20,0
22607,36,8,1,12.4,1,63,0,31,0
26095,36,3,0,0,1,10,0,20,0
8148,36,3,0,0,1,45,0,112,0
25007,47,3,0,0,1,37,0,36,0
9548,57,3,0,0,1,14,0,20,0
2764,36,3,0,0,1,15,0,20,0
25144,34,1,1,7.64,1,39,1,30.55,1
34469,36,3,0,0,1,6,0,11,0
56061,44,10,0,49.73,1,31,2,76.5,1
56671,43,1,1,5,1,16,2,20,0
48848,58,4,0,17.82,1,12,0,29.7,0
54047,36,3,0,0,1,73,0,59,0
2598,36,3,0,0,1,42,0,37,0
307,36,3,0,0,1,9,0,30,0
50124,36,3,0,0,1,17,0,24,0
37463,27,1,1,5.75,1,31,1,23,0
12539,46,3,0,0,1,48,0,48,0
44294,36,3,0,0,1,115,0,55,0
38944,48,7,1,1.12,1,56,0,3.99,0
50646,36,3,0,0,1,12,0,38,0
13572,43,2,1,24.15,1,11,2,69,0
38311,45,1,1,10.38,1,13,2,41.5,0
1810,36,3,0,0,1,43,0,38,0
6068,38,3,0,0,1,18,0,20,0
15701,36,3,0,0,1,15,0,30,0
46927,36,1,1,6.75,1,8,1,27,0
60662,61,3,0,0,1,21,0,20,0
20506,32,3,0,0,1,16,0,13,0
20455,31,3,0,0,1,31,0,19,0
43625,36,3,0,0,1,20,0,80,0
33758,39,13,0,0,0,364,1,97,0
36348,36,3,0,0,1,173,0,61,0
38245,48,7,1,1.33,1,65,0,4.76,1
4952,35,4,0,47.52,1,100,0,79.2,0
48210,26,1,1,4.8,1,7,1,19.2,1
15005,36,3,0,0,1,39,0,44,0
27529,54,3,0,0,1,2,0,10,0
2737,31,4,0,112.86,1,175,0,188.1,1
50074,46,1,1,40.25,1,365,2,161,0
22870,32,1,1,4.39,1,5,1,17.55,1
7997,36,3,0,0,1,56,0,36,0
33672,36,3,0,0,1,34,0,112,1
1110,28,3,0,0,1,49,0,20,0
39769,36,3,0,0,1,151,0,55,0
21754,31,4,0,47.52,1,52,0,79.2,1
19210,29,4,0,23.76,1,19,0,39.6,1
9807,36,3,0,0,1,18,0,21,0
20724,48,11,0,12.54,1,7,2,33,0
15176,36,3,0,0,1,56,0,46,0
35926,36,3,0,0,1,8,0,44,0
55673,118,5,1,12.4,1,1,2,31,0
37419,36,3,0,0,1,3,0,20,0
2543,41,1,1,97.25,1,368,1,389,1
24789,59,3,0,0,1,33,0,22,0
27409,64,3,0,0,1,28,0,10,0
50990,36,3,0,0,1,66,0,29,0
439,32,4,0,23.76,1,105,0,39.6,1
31024,55,1,1,4.5,1,16,2,18,0
34057,36,3,0,0,1,76,0,28,0
50019,36,3,0,0,1,6,0,14,0
57355,36,1,1,54,1,369,1,216,1
36960,50,4,0,41.58,1,141,0,69.3,0
52732,34,3,0,0,1,6,0,10,0
4763,45,1,1,63.21,1,366,2,252.85,1
48692,37,3,0,0,1,9,0,20,0
51668,27,4,0,23.76,1,26,0,39.6,0
57853,35,3,0,0,1,11,0,31,0
26395,48,4,0,59.4,1,30,0,99,0
51415,31,3,0,0,1,74,0,71,0
15745,27,1,1,29.44,1,112,2,117.75,0
26051,57,1,1,63.21,1,365,1,252.85,1
13568,42,2,1,10.5,1,8,1,30,0
49430,52,4,0,5.94,1,16,0,0,0
33726,38,3,0,0,1,24,0,10,0
11088,36,3,0,0,1,58,0,29,0
23824,36,3,0,0,1,247,0,21,0
46971,41,4,0,35.64,1,79,0,59.4,0
55336,57,2,1,7.7,1,8,2,22,0
61867,39,1,1,54,1,365,2,216,1
52959,50,1,1,20.38,1,56,1,81.5,1
56061,44,10,0,49.73,1,31,2,76.5,1
55886,45,2,1,12.95,1,57,1,37,0
18176,36,3,0,0,1,8,0,26,0
31570,36,3,0,0,1,11,0,20,1
40034,30,10,0,16.25,1,5,2,25,1
15300,36,1,1,6.47,1,4,1,25.9,0
12387,36,3,0,0,1,20,0,57,0
12085,26,1,1,12.94,1,37,1,51.75,0
52625,41,1,1,22,1,55,1,88,0
11950,36,3,0,0,1,24,0,20,0
107,48,7,1,5.98,1,55,0,21.35,0
9949,47,1,1,72.94,1,386,2,291.75,0
15252,22,3,0,0,1,74,0,19,0
34749,26,1,1,3.38,1,6,1,13.5,1
28005,36,3,0,0,1,4,0,28,0
56805,44,10,0,149.37,1,366,2,229.8,1
18801,45,1,1,97.34,1,365,2,389.35,0
40800,51,3,0,0,1,117,0,20,0
48567,36,3,0,0,1,10,0,18,0
28281,55,2,1,6.3,1,12,1,18,0
58941,66,6,0,10.5,0,10,2,30,0
47490,36,3,0,0,1,131,0,64,0
24428,43,3,0,0,1,5,0,27,0
38845,51,4,0,53.46,1,71,0,89.1,1
62543,40,2,1,12.25,1,65,2,35,0
62569,26,1,1,4,1,4,2,16,1
14330,36,8,1,6,1,4,2,15,0
53095,48,11,0,10.64,1,14,2,28,0
62233,31,1,1,5.63,1,6,2,22.5,0
46243,59,2,1,7.7,1,7,2,22,0
51699,36,3,0,0,1,38,0,82,0
38065,64,8,1,6,1,31,2,15,0
52538,36,3,0,0,1,3,0,13,0
49279,30,3,0,0,1,79,0,16,0
14447,36,3,0,0,1,42,0,76,0
38140,26,4,0,17.82,1,11,0,29.7,0
8159,36,3,0,0,1,12,0,0,0
18289,118,5,1,49.6,1,1,2,124,0
52588,118,2,1,6.3,1,-1,0,18,0
62981,41,1,1,64.8,1,365,1,259.2,1
18075,63,3,0,0,1,68,0,80,0
45325,29,1,1,5,1,11,1,20,1
3856,36,3,0,0,1,28,0,16,0
26050,34,1,1,27.25,1,16,2,109,0
62236,25,1,1,7.25,1,6,1,29,0
31870,46,3,0,0,1,24,0,20,0
33025,58,1,1,3.38,1,18,1,13.5,0
53368,33,1,1,54,1,401,1,216,0
26377,47,4,0,5.94,1,7,0,9.9,1
50481,118,5,1,24,1,19,1,0,0
23536,45,2,1,11.55,1,15,2,33,0
14891,24,3,0,0,1,89,0,30,0
9322,36,3,0,0,1,71,0,20,0
14040,36,3,0,0,1,189,0,37,0
29642,33,1,1,63.21,1,373,2,252.85,0
20970,28,4,0,35.64,1,34,0,59.4,0
16636,36,3,0,0,1,37,0,23,0
24958,118,3,0,0,0,10,0,20,1
61638,31,1,1,4,1,8,2,16,0
16296,31,3,0,0,1,191,0,22,0
47372,77,2,1,11.55,1,91,2,33,0
15985,26,3,0,0,1,53,0,36,0
15178,36,3,0,0,1,232,0,53,1
29433,55,1,1,15.88,1,26,1,63.5,0
34090,36,3,0,0,1,5,0,22,0
33341,36,3,0,0,1,3,0,20,0
40426,31,4,0,5.94,1,71,0,9.9,0
16566,56,2,1,9.1,1,15,2,26,0
18642,36,3,0,0,1,79,0,24,0
54992,39,1,1,40.25,1,366,2,161,1
28767,52,1,1,3.75,1,24,1,15,0
6021,52,3,0,0,1,144,0,112,0
24164,53,1,1,15.93,1,13,1,63.7,0
35209,32,1,1,28.25,1,52,2,113,0
27389,36,3,0,0,1,33,0,29,0
34308,36,3,0,0,1,21,0,30,0
41898,36,3,0,0,1,21,0,87,0
7233,118,5,1,28.8,1,16,1,72,0
58723,42,3,0,0,1,20,0,46,0
20859,26,3,0,0,1,11,0,10,0
46704,58,2,1,12.25,1,150,2,35,0
10958,39,4,0,11.88,1,20,0,19.8,0
56506,50,1,1,8.38,1,6,2,33.5,1
3083,49,3,0,0,1,52,0,20,0
39699,74,1,1,6.25,1,9,1,25,0
28956,42,4,0,17.82,1,11,0,29.7,0
41232,48,9,1,4.65,1,5,2,13.28,0
61634,30,1,1,8.38,1,12,1,33.5,0
46594,36,3,0,0,1,90,0,52,0
48226,24,1,1,9.75,1,11,1,39,1
29558,36,3,0,0,1,2,0,23,0
39597,36,3,0,0,1,59,0,39,0
39371,60,3,0,0,1,95,0,76,0
29220,36,1,1,2.88,1,6,1,11.5,0
36469,36,3,0,0,1,19,0,25,1
36469,36,3,0,0,1,19,0,25,1
60959,24,3,0,0,1,6,0,10,0
29326,23,3,0,0,1,172,0,10,0
14779,44,2,1,6.3,1,14,1,18,1
19243,36,3,0,0,1,74,0,112,1
44464,30,4,0,53.46,1,36,0,89.1,0
40999,36,3,0,0,1,2,0,15,0
41260,35,1,1,70.2,1,396,1,280.8,0
14906,36,3,0,0,1,72,0,67,0
60797,35,3,0,0,1,25,0,40,0
35733,36,3,0,0,1,75,0,36,1
34552,43,2,1,12.95,1,57,1,37,0
34268,36,3,0,0,1,27,0,13,1
52635,44,1,1,40.25,1,367,1,161,0
36431,51,1,1,63.21,1,365,2,252.85,1
16361,27,1,1,97.25,1,364,2,-389,0
60592,56,6,0,10.5,0,16,2,30,0
28160,36,3,0,0,1,13,0,26,0
20090,64,12,0,9.57,0,245,1,29,0
513,22,3,0,0,1,54,0,10,0
6693,49,2,1,9.1,1,26,2,26,0
56066,39,10,0,43.55,1,12,1,67,1
12185,36,3,0,0,1,22,0,57,0
48460,26,1,1,64.8,1,365,1,259.2,1
24973,31,1,1,63.21,1,364,1,252.85,1
14251,36,3,0,0,1,30,0,15,0
51490,34,1,1,5.63,1,5,1,22.5,1
10804,36,3,0,0,1,71,0,107,0
21757,45,4,0,53.46,1,12,0,89.1,0
20404,36,3,0,0,1,11,0,67,0
16510,35,3,0,0,1,326,0,38,0
63048,57,3,0,0,1,10,0,10,0
12872,59,3,0,0,1,46,0,17,0
2615,36,3,0,0,1,89,0,0,0
13172,32,2,1,12.25,1,176,2,35,0
21083,36,3,0,0,1,12,0,80,0
43551,65,3,0,0,1,280,0,103,0
29289,36,3,0,0,1,37,0,27,0
49158,22,2,1,19.6,1,84,1,56,0
25878,31,4,0,23.76,1,22,0,39.6,0
31057,39,4,0,23.76,1,131,0,39.6,1
46373,36,3,0,0,1,21,0,46,0
10726,44,2,1,9.1,1,25,1,26,0
36270,23,1,1,3.38,1,4,2,13.5,0
10245,36,3,0,0,1,30,0,84,0
40210,45,2,1,15.75,1,8,2,45,1
24312,36,3,0,0,1,101,0,10,0
3193,43,1,1,5.75,1,65,2,23,0
56438,54,10,0,27.3,1,5,1,42,0
9686,51,1,1,5.63,1,1,1,22.5,0
32172,38,2,1,11.55,1,31,1,33,0
53337,49,1,1,5.25,1,11,1,21,0
44174,36,3,0,0,1,6,0,80,0
41070,36,4,0,17.82,1,12,0,29.7,0
55924,27,1,1,54,1,383,1,216,1
26897,28,2,1,33.6,1,15,1,96,0
8019,59,3,0,0,1,15,0,20,0
43096,65,3,0,0,1,2,0,31,0
60502,31,3,0,0,1,38,0,10,1
49435,32,4,0,77.22,1,73,0,128.7,1
60153,35,3,0,0,1,9,0,28,0
6848,48,7,1,2.95,1,27,0,10.53,0
33439,21,1,1,4.63,1,18,2,18.5,0
19633,54,2,1,15.4,1,46,1,44,0
57833,35,3,0,0,1,19,0,63,0
6299,41,3,0,0,1,61,0,12,0
31866,36,3,0,0,1,27,0,25,0
57457,36,3,0,0,1,6,0,17,1
58118,35,3,0,0,1,29,0,61,0
56598,34,3,0,0,1,12,0,12,0
47160,20,6,0,10.5,0,62,1,30,0
24295,36,3,0,0,1,18,0,74,0
53919,25,8,1,6,1,7,1,15,0
49175,45,1,1,4,1,6,1,16,0
13279,36,3,0,0,1,13,0,54,0
43344,24,2,1,7.7,1,13,2,22,0
35050,70,2,1,10.5,1,39,1,30,0
60574,50,2,1,9.1,1,43,2,26,0
44105,36,3,0,0,1,105,0,43,1
11558,36,3,0,0,1,113,0,12,0
3085,36,3,0,0,1,38,0,63,0
54461,36,3,0,0,1,77,0,16,0
16738,36,3,0,0,1,26,0,41,0
601,27,1,1,18.56,1,16,2,74.25,1
19022,30,4,0,17.82,1,13,0,29.7,0
10315,36,3,0,0,1,60,0,22,0
35514,36,3,0,0,1,131,0,63,0
42348,48,7,1,0.37,1,201,0,1.32,0
28092,23,1,1,13.38,1,32,2,53.5,1
21009,36,3,0,0,1,31,0,21,0
44782,34,4,0,59.4,1,11,0,99,0
53334,59,1,1,4,1,3,1,16,0
57337,35,1,1,11.7,1,19,1,46.8,1
60306,30,4,0,71.28,1,23,0,118.8,0
24707,36,3,0,0,1,18,0,20,0
39473,26,1,1,11.75,1,40,1,47,0
57064,36,3,0,0,1,4,0,18,0
25545,36,3,0,0,1,74,0,45,0
60345,73,3,0,0,1,7,0,26,0
53581,29,1,1,4,1,5,2,16,0
47622,45,4,0,29.7,1,80,0,49.5,0
41462,31,4,0,17.82,1,23,0,29.7,0
21721,23,1,1,44.69,1,62,1,178.75,1
51759,54,3,0,0,1,15,0,10,0
47448,36,3,0,0,1,10,0,20,0
60031,45,1,1,6.63,1,29,1,26.5,1
2660,36,3,0,0,1,156,0,47,0
41971,41,2,1,6.3,1,2,2,18,0
15926,48,7,1,2,1,2,0,7.15,1
43217,33,1,1,9.75,1,23,1,39,0
26844,41,3,0,0,1,27,0,14,0
13057,36,3,0,0,1,17,0,37,0
38352,40,4,0,35.64,1,49,0,59.4,0
15108,21,2,1,43.75,1,93,1,125,0
40404,50,4,0,17.82,1,20,0,29.7,0
37148,58,4,0,23.76,1,163,0,39.6,0
47586,46,1,1,63.38,1,93,1,253.5,1
26555,31,4,0,23.76,1,24,0,39.6,1
59418,35,3,0,0,1,4,0,50,1
51672,31,4,0,65.34,1,192,0,108.9,0
54295,21,3,0,0,1,46,0,35,0
23466,36,3,0,0,1,22,0,38,0
48546,57,3,0,0,1,10,0,44,0
16943,36,3,0,0,1,11,0,13,0
17574,36,4,0,95.04,1,85,0,158.4,0
62330,35,3,0,0,1,1,0,24,0
31157,84,8,1,6,1,3,1,15,0
47253,53,4,0,17.82,1,4,0,29.7,0
6428,36,3,0,0,1,60,0,39,0
4893,36,3,0,0,1,4,0,75,0
56197,36,3,0,0,1,19,0,42,0
30489,50,1,1,63.21,1,364,1,252.85,1
48068,36,3,0,0,1,37,0,112,1
20344,32,1,1,20.64,1,24,1,82.55,1
49361,42,2,1,7.7,1,9,1,22,0
61406,43,2,1,15.75,1,23,2,45,0
13624,36,3,0,0,1,55,0,20,0
48117,36,3,0,0,1,7,0,12,0
3760,68,14,0,9.57,0,143,2,29,0
21957,44,1,1,46.96,1,366,1,187.85,1
15977,31,4,0,17.82,1,13,0,29.7,0
26379,35,4,0,35.64,1,34,0,59.4,0
2408,20,3,0,0,1,75,0,30,0
5012,35,3,0,0,1,8,0,29,0
19899,34,4,0,41.58,1,9,0,69.3,1
36777,36,1,1,9.25,1,6,2,37,0
21576,36,3,0,0,1,11,0,10,0
27891,49,1,1,63.21,1,365,2,252.85,1
10580,19,1,1,8.63,1,14,1,34.5,0
15602,58,3,0,0,1,43,0,112,1
6316,36,3,0,0,1,36,0,47,0
11946,42,3,0,0,1,89,0,99,0
4224,48,3,0,0,1,12,0,46,0
46752,26,1,1,15.5,1,14,1,62,1
50743,72,6,0,10.5,0,21,2,30,0
55074,36,3,0,0,1,6,0,10,0
60771,24,1,1,103,1,166,2,412,1
55912,32,1,1,5.63,1,9,2,22.5,1
47892,36,3,0,0,1,20,0,80,0
4405,69,2,1,7.7,1,9,1,22,0
15613,36,3,0,0,1,44,0,40,0
61360,35,3,0,0,1,24,0,43,0
21668,48,7,1,0.22,1,20,0,0.77,0
39036,28,4,0,17.82,1,12,0,29.7,1
12862,36,3,0,0,1,22,0,10,0
4967,66,3,0,0,1,5,0,0,0
12572,36,3,0,0,1,15,0,27,0
44757,25,1,1,64.8,1,366,1,259.2,1
49553,51,2,1,9.1,1,13,1,26,0
23995,36,4,0,47.52,1,49,0,79.2,1
51363,36,3,0,0,1,86,0,20,0
53717,36,3,0,0,1,22,0,80,0
52494,36,3,0,0,1,3,0,17,0
32513,28,1,1,3.75,1,11,2,15,0
1551,118,5,1,12.4,1,9,2,31,0
45761,36,3,0,0,1,24,0,45,0
6352,36,3,0,0,1,43,0,96,0
59647,48,7,1,2.81,1,2,0,10.04,0
21755,33,4,0,41.58,1,31,0,69.3,1
9338,46,3,0,0,1,63,0,83,0
2738,61,4,0,41.58,1,22,0,69.3,0
45326,33,1,1,8.38,1,48,1,33.5,0
30192,36,3,0,0,1,30,0,73,1
19927,36,3,0,0,1,16,0,25,0
17008,54,2,1,6.3,1,10,1,18,0
54979,31,1,1,12.13,1,12,1,48.5,1
53001,56,4,0,59.4,1,56,0,0,0
26088,36,3,0,0,1,91,0,24,0
16082,36,3,0,0,1,15,0,41,0
49730,51,2,1,7.7,1,14,2,22,0
36032,43,10,0,18.85,1,39,2,29,0
52438,37,4,0,23.76,1,11,0,39.6,0
11966,32,3,0,0,1,15,0,66,0
48257,31,4,0,29.7,1,22,0,49.5,0
52618,37,1,1,5.63,1,5,1,22.5,1
45390,36,3,0,0,1,55,0,84,0
33113,54,3,0,0,1,44,0,10,0
6171,24,2,1,6.3,1,0,1,18,0
56669,35,11,0,11.02,0,2,2,29,1
1820,37,3,0,0,1,24,0,93,0
57860,35,3,0,0,1,47,0,50,0
45443,36,3,0,0,1,96,0,63,0
24884,36,3,0,0,1,31,0,15,0
19072,36,3,0,0,1,31,0,90,1
19660,66,1,1,46.96,1,411,1,187.85,0
26968,40,3,0,0,1,20,0,47,0
34394,38,4,0,59.4,1,38,0,99,0
14539,37,3,0,0,1,1,0,20,0
15088,48,7,1,0.49,1,21,0,1.77,0
54844,46,3,0,0,1,10,0,37,0
28063,26,2,1,12.95,1,83,1,37,0
56305,33,1,1,83.25,1,373,2,0,0
57749,20,1,1,14.13,1,17,2,56.5,1
49719,36,10,0,166.53,1,431,2,256.2,0
20328,33,2,1,12.25,1,11,2,0,0
6669,36,3,0,0,1,135,0,15,0
40189,48,11,0,10.64,1,41,2,28,0
16001,36,3,0,0,1,40,0,61,0
60536,35,3,0,0,1,19,0,20,0
51965,48,3,0,0,1,63,0,80,0
10927,55,2,1,19.6,1,82,1,56,0
6491,36,3,0,0,1,12,0,41,0
60771,24,1,1,103,1,166,2,412,1
10174,46,2,1,7.7,1,3,2,22,0
29322,36,3,0,0,1,41,0,16,0
39705,26,1,1,10.25,1,10,1,41,1
63151,28,3,0,0,1,18,0,10,0
54492,45,2,1,29.05,1,102,2,83,0
25105,48,7,1,2.38,1,79,0,8.49,0
61346,49,3,0,0,1,27,0,27,0
13252,36,3,0,0,1,7,0,59,0
60319,35,3,0,0,1,7,0,55,0
43085,46,4,0,41.58,1,30,0,69.3,0
21733,42,4,0,35.64,1,11,0,59.4,0
51997,36,3,0,0,1,35,0,41,1
27388,29,3,0,0,1,75,0,14,0
18064,29,3,0,0,1,24,0,14,0
28768,60,1,1,13.63,1,88,2,54.5,1
42960,36,3,0,0,1,22,0,10,0
